Y	X	point[0][0, ::]
3.50000000000000180e0	8.00000000000000000e0	3.28137659984920790e0 / -7.15053323948387030e1
3.50000000000000180e0	9.00000000000000000e0	3.28476573153601860e0 / -7.24928276155099650e1
3.50000000000000180e0	1.00000000000000000e1	3.28810897298897280e0 / -7.34792337105697340e1
3.50000000000000180e0	1.10000000000000010e1	3.29140510677018930e0 / -7.44645877105617690e1
3.50000000000000180e0	1.20000000000000000e1	3.29465299184329740e0 / -7.54489268439356220e1
3.50000000000000180e0	1.30000000000000000e1	3.29785156375771750e0 / -7.64322884921247510e1
3.50000000000000180e0	1.39999999999999990e1	3.30099983474872220e0 / -7.74147101452993350e1
3.50000000000000180e0	1.50000000000000000e1	3.30409689375428120e0 / -7.83962293588047480e1
3.50000000000000180e0	1.60000000000000010e1	3.30714190634956220e0 / -7.93768837102942640e1
3.50000000000000180e0	1.70000000000000000e1	3.31013411460020460e0 / -8.03567107575654840e1
3.50000000000000180e0	1.80000000000000000e1	3.31307283683525980e0 / -8.13357479971062780e1
3.50000000000000180e0	1.89999999999999990e1	3.31595746734087140e0 / -8.23140328233572300e1
3.50000000000000180e0	2.00000000000000000e1	3.31878747597568810e0 / -8.32916024886955060e1
3.50000000000000180e0	2.10000000000000010e1	3.32156240770908260e0 / -8.42684940641453650e1
3.50000000000000180e0	2.20000000000000020e1	3.32428188208319630e0 / -8.52447444008194030e1
3.50000000000000180e0	2.29999999999999980e1	3.32694559259989250e0 / -8.62203900920945190e1
3.50000000000000180e0	2.39999999999999990e1	3.32955330603367550e0 / -8.71954674365269430e1
3.50000000000000180e0	2.50000000000000000e1	3.33210486167170530e0 / -8.81700124015099010e1
3.50000000000000180e0	2.60000000000000010e1	3.33460017048196460e0 / -8.91440605876777960e1
3.50000000000000180e0	2.70000000000000020e1	3.33703921421073920e0 / -9.01176471940613940e1
3.50000000000000180e0	2.79999999999999980e1	3.33942204441054050e0 / -9.10908069839982200e1
3.50000000000000180e0	2.89999999999999990e1	3.34174878139962090e0 / -9.20635742518032530e1
3.50000000000000180e0	3.00000000000000000e1	3.34401961315427790e0 / -9.30359827902051430e1
3.50000000000000180e0	3.10000000000000010e1	3.34623479413514160e0 / -9.40080658585537420e1
3.50000000000000180e0	3.20000000000000020e1	3.34839464404866450e0 / -9.49798561518061920e1
3.50000000000000180e0	3.29999999999999980e1	3.35049954654509200e0 / -9.59513857702978430e1
3.50000000000000180e0	3.39999999999999990e1	3.35254994785417760e0 / -9.69226861903071320e1
3.50000000000000180e0	3.50000000000000000e1	3.35454635535995570e0 / -9.78937882354221860e1
3.50000000000000180e0	3.60000000000000010e1	3.35648933611592740e0 / -9.88647220487201040e1
3.50000000000000180e0	3.70000000000000020e1	3.35837951530204610e0 / -9.98355170657681690e1
3.50000000000000180e0	3.79999999999999980e1	3.36021757462489390e0 / -1.00806201988459640e2
3.50000000000000180e0	3.89999999999999990e1	3.36200425066256340e0 / -1.01776804759695550e2
3.50000000000000180e0	4.00000000000000000e1	3.36374033315564920e0 / -1.02747352538926620e2
3.50000000000000180e0	4.09999999999999960e1	3.36542666324604590e0 / -1.03717871678568760e2
3.50000000000000180e0	4.20000000000000020e1	3.36706413166496080e0 / -1.04688387701307950e2
3.50000000000000180e0	4.29999999999999980e1	3.36865367687192220e0 / -1.05658925278309690e2
3.50000000000000180e0	4.40000000000000040e1	3.37019628314645110e0 / -1.06629508208350670e2
3.50000000000000180e0	4.50000000000000000e1	3.37169297863405330e0 / -1.07600159397889270e2
3.50000000000000180e0	4.59999999999999960e1	3.37314483334843370e0 / -1.08570900842094420e2
3.50000000000000180e0	4.70000000000000020e1	3.37455295713173210e0 / -1.09541753606850570e2
3.50000000000000180e0	4.79999999999999980e1	3.37591849757470410e0 / -1.10512737811759450e2
3.50000000000000180e0	4.90000000000000040e1	3.37724263789881190e0 / -1.11483872614158620e2
3.50000000000000180e0	5.00000000000000000e1	3.37852659480225180e0 / -1.12455176194176910e2
3.50000000000000180e0	5.09999999999999960e1	3.37977161627204930e0 / -1.13426665740848810e2
3.50000000000000180e0	5.20000000000000020e1	3.38097897936428820e0 / -1.14398357439308620e2
3.50000000000000180e0	5.29999999999999980e1	3.38214998795478870e0 / -1.15370266459086120e2
3.50000000000000180e0	5.40000000000000040e1	3.38328597046244320e0 / -1.16342406943525530e2
3.50000000000000180e0	5.50000000000000000e1	3.38438827754759640e0 / -1.17314792000349440e2
3.50000000000000180e0	5.59999999999999960e1	3.38545827978781850e0 / -1.18287433693389390e2
3.50000000000000180e0	5.70000000000000020e1	3.38649736533360900e0 / -1.19260343035504150e2
3.50000000000000180e0	5.79999999999999980e1	3.38750693754649210e0 / -1.20233529982707350e2
3.50000000000000180e0	5.90000000000000040e1	3.38848841262216110e0 / -1.21207003429523440e2
3.50000000000000180e0	6.00000000000000000e1	3.38944321720122990e0 / -1.22180771205593960e2
3.50000000000000180e0	6.09999999999999960e1	3.39037278597040490e0 / -1.23154840073550980e2
3.50000000000000180e0	6.20000000000000020e1	3.39127855925674560e0 / -1.24129215728177210e2
3.50000000000000180e0	6.29999999999999980e1	3.39216198061788090e0 / -1.25103902796869320e2
3.50000000000000180e0	6.40000000000000040e1	3.39302449443104190e0 / -1.26078904841420130e2
3.50000000000000180e0	6.50000000000000000e1	3.39386754348378660e0 / -1.27054224361134630e2
3.50000000000000180e0	6.59999999999999960e1	3.39469256656943810e0 / -1.28029862797292540e2
3.50000000000000180e0	6.70000000000000020e1	3.39550099609018070e0 / -1.29005820538968720e2
3.50000000000000180e0	6.79999999999999980e1	3.39629425567086330e0 / -1.29982096930221290e2
3.50000000000000180e0	6.90000000000000040e1	3.39707375778659770e0 / -1.30958690278654990e2
3.50000000000000180e0	7.00000000000000000e1	3.39784090140722260e0 / -1.31935597865365480e2
3.50000000000000180e0	7.09999999999999960e1	3.39859706966177550e0 / -1.32912815956268250e2
3.50000000000000180e0	7.20000000000000020e1	3.39934362752606530e0 / -1.33890339814813370e2
3.50000000000000180e0	7.29999999999999980e1	3.40008191953657370e0 / -1.34868163716084810e2
3.50000000000000180e0	7.40000000000000040e1	3.40081326753374790e0 / -1.35846280962280730e2
3.50000000000000180e0	7.50000000000000000e1	3.40153896843790630e0 / -1.36824683899569010e2
3.50000000000000180e0	7.59999999999999960e1	3.40226029206088490e0 / -1.37803363936308320e2
3.50000000000000180e0	7.70000000000000020e1	3.40297847895655580e0 / -1.38782311562623730e2
3.50000000000000180e0	7.79999999999999980e1	3.40369473831335160e0 / -1.39761516371322040e2
3.50000000000000180e0	7.90000000000000040e1	3.40441024589187300e0 / -1.40740967080129910e2
3.50000000000000180e0	8.00000000000000000e1	3.40512614201064820e0 / -1.41720651555233610e2
3.50000000000000180e0	8.09999999999999960e1	3.40584352958306800e0 / -1.42700556836098440e2
3.50000000000000180e0	8.19999999999999930e1	3.40656347220844810e0 / -1.43680669161539960e2
3.50000000000000180e0	8.30000000000000070e1	3.40728699232017140e0 / -1.44660973997019600e2
3.50000000000000180e0	8.40000000000000040e1	3.40801506939372430e0 / -1.45641456063130590e2
3.50000000000000180e0	8.50000000000000000e1	3.40874863821746030e0 / -1.46622099365240180e2
3.50000000000000180e0	8.59999999999999960e1	3.40948858722874480e0 / -1.47602887224249920e2
3.50000000000000180e0	8.69999999999999930e1	3.41023575691817850e0 / -1.48583802308432240e2
3.50000000000000180e0	8.80000000000000070e1	3.41099093830435680e0 / -1.49564826666300090e2
3.50000000000000180e0	8.90000000000000040e1	3.41175487148167860e0 / -1.50545941760462650e2
3.50000000000000180e0	9.00000000000000000e1	3.41252824424347970e0 / -1.51527128502418100e2
3.50000000000000180e0	9.09999999999999960e1	3.41331169078274940e0 / -1.52508367288231360e2
3.50000000000000180e0	9.19999999999999930e1	3.41410579047252890e0 / -1.53489638035042340e2
3.50000000000000180e0	9.30000000000000070e1	3.41491106672796140e0 / -1.54470920218348210e2
3.50000000000000180e0	9.40000000000000040e1	3.41572798595185430e0 / -1.55452192910001120e2
3.50000000000000180e0	9.50000000000000000e1	3.41655695656550010e0 / -1.56433434816860270e2
3.50000000000000180e0	9.59999999999999960e1	3.41739832812626250e0 / -1.57414624320034880e2
3.50000000000000180e0	9.69999999999999930e1	3.41825239053347870e0 / -1.58395739514655730e2
3.50000000000000180e0	9.80000000000000070e1	3.41911937332383300e0 / -1.59376758250106400e2
3.50000000000000180e0	9.90000000000000040e1	3.41999944505744360e0 / -1.60357658170650420e2
3.50000000000000180e0	1.00000000000000000e2	3.42089271279558730e0 / -1.61338416756382760e2
3.50000000000000180e0	1.01000000000000000e2	3.42179922167089060e0 / -1.62319011364438450e2
3.50000000000000180e0	1.02000000000000000e2	3.42271895455067690e0 / -1.63299419270388450e2
3.50000000000000180e0	1.03000000000000000e2	3.42365183179390750e0 / -1.64279617709750950e2
3.50000000000000180e0	1.04000000000000000e2	3.42459771110213040e0 / -1.65259583919548760e2
3.50000000000000180e0	1.05000000000000000e2	3.42555638746453490e0 / -1.66239295179842020e2
3.50000000000000180e0	1.06000000000000010e2	3.42652759319715240e0 / -1.67218728855164710e2
3.50000000000000180e0	1.06999999999999980e2	3.42751099807604790e0 / -1.68197862435796530e2
3.50000000000000180e0	1.08000000000000010e2	3.42850620956414920e0 / -1.69176673578798930e2
3.50000000000000180e0	1.09000000000000010e2	3.42951277313126290e0 / -1.70155140148747820e2
3.50000000000000180e0	1.10000000000000010e2	3.43053017266659350e0 / -1.71133240258095690e2
3.50000000000000180e0	1.10999999999999990e2	3.43155783098298000e0 / -1.72110952307094990e2
3.50000000000000180e0	1.11999999999999990e2	3.43259511041191080e0 / -1.73088255023220810e2
3.50000000000000180e0	1.13000000000000010e2	3.43364131348813430e0 / -1.74065127500026100e2
3.50000000000000180e0	1.14000000000000010e2	3.43469568372267410e0 / -1.75041549235371650e2
3.50000000000000180e0	1.14999999999999990e2	3.43575740646280630e0 / -1.76017500168968870e2
3.50000000000000180e0	1.15999999999999990e2	3.43682560983744970e0 / -1.76992960719179180e2
3.50000000000000180e0	1.16999999999999990e2	3.43789936578630770e0 / -1.77967911819014680e2
3.50000000000000180e0	1.18000000000000020e2	3.43897769117092040e0 / -1.78942334951288970e2
3.50000000000000180e0	1.18999999999999990e2	3.44005954896571580e0 / -1.79916212182865640e2
3.50000000000000180e0	1.20000000000000000e2	3.44114384952700330e0 / 1.79110473802039930e2
3.50000000000000180e0	1.21000000000000000e2	3.44222945193772880e0 / 1.78137739669551750e2
3.50000000000000180e0	1.22000000000000000e2	3.44331516542575060e0 / 1.77165601404857980e2
3.50000000000000180e0	1.23000000000000000e2	3.44439975085322600e0 / 1.76194074282007950e2
3.50000000000000180e0	1.24000000000000000e2	3.44548192227468640e0 / 1.75223172834817900e2
3.50000000000000180e0	1.25000000000000000e2	3.44656034856125170e0 / 1.74252910828915830e2
3.50000000000000180e0	1.26000000000000000e2	3.44763365508833040e0 / 1.73283301234957320e2
3.50000000000000180e0	1.27000000000000000e2	3.44870042548417910e0 / 1.72314356203036520e2
3.50000000000000180e0	1.28000000000000000e2	3.44975920343646300e0 / 1.71346087038317440e2
3.50000000000000180e0	1.29000000000000000e2	3.45080849455415040e0 / 1.70378504177903120e2
3.50000000000000180e0	1.30000000000000000e2	3.45184676828173310e0 / 1.69411617168962760e2
3.50000000000000180e0	1.31000000000000010e2	3.45287245986300250e0 / 1.68445434648127850e2
3.50000000000000180e0	1.31999999999999980e2	3.45388397235134990e0 / 1.67479964322170580e2
3.50000000000000180e0	1.33000000000000010e2	3.45487967866371060e0 / 1.66515212949970890e2
3.50000000000000180e0	1.34000000000000010e2	3.45585792367511370e0 / 1.65551186325778770e2
3.50000000000000180e0	1.35000000000000010e2	3.45681702635088420e0 / 1.64587889263772880e2
3.50000000000000180e0	1.35999999999999990e2	3.45775528191345320e0 / 1.63625325583916890e2
3.50000000000000180e0	1.36999999999999990e2	3.45867096404086280e0 / 1.62663498099108920e2
3.50000000000000180e0	1.38000000000000010e2	3.45956232709386710e0 / 1.61702408603620060e2
3.50000000000000180e0	1.39000000000000010e2	3.46042760836869820e0 / 1.60742057862814100e2
3.50000000000000180e0	1.39999999999999990e2	3.46126503037258400e0 / 1.59782445604137770e2
3.50000000000000180e0	1.40999999999999990e2	3.46207280311894470e0 / 1.58823570509371010e2
3.50000000000000180e0	1.41999999999999990e2	3.46284912643948940e0 / 1.57865430208121670e2
3.50000000000000180e0	1.43000000000000020e2	3.46359219231025370e0 / 1.56908021272549970e2
3.50000000000000180e0	1.43999999999999990e2	3.46430018718874560e0 / 1.55951339213304770e2
3.50000000000000180e0	1.45000000000000000e2	3.46497129435939800e0 / 1.54995378476652660e2
3.50000000000000180e0	1.46000000000000000e2	3.46560369628458840e0 / 1.54040132442779170e2
3.50000000000000180e0	1.47000000000000000e2	3.46619557695846800e0 / 1.53085593425241110e2
3.50000000000000180e0	1.48000000000000000e2	3.46674512426099210e0 / 1.52131752671546280e2
3.50000000000000180e0	1.49000000000000000e2	3.46725053230949910e0 / 1.51178600364837060e2
3.50000000000000180e0	1.50000000000000000e2	3.46771000380531100e0 / 1.50226125626653580e2
3.50000000000000180e0	1.51000000000000000e2	3.46812175237286580e0 / 1.49274316520750720e2
3.50000000000000180e0	1.52000000000000000e2	3.46848400488895870e0 / 1.48323160057942750e2
3.50000000000000180e0	1.53000000000000000e2	3.46879500379966420e0 / 1.47372642201950340e2
3.50000000000000180e0	1.54000000000000000e2	3.46905300942273920e0 / 1.46422747876222180e2
3.50000000000000180e0	1.55000000000000000e2	3.46925630223317060e0 / 1.45473460971705170e2
3.50000000000000180e0	1.56000000000000010e2	3.46940318512973000e0 / 1.44524764355536430e2
3.50000000000000180e0	1.56999999999999980e2	3.46949198568044230e0 / 1.43576639880629520e2
3.50000000000000180e0	1.58000000000000010e2	3.46952105834490170e0 / 1.42629068396130210e2
3.50000000000000180e0	1.59000000000000010e2	3.46948878667145210e0 / 1.41682029758714130e2
3.50000000000000180e0	1.60000000000000010e2	3.46939358546733520e0 / 1.40735502844700950e2
3.50000000000000180e0	1.61000000000000010e2	3.46923390293996330e0 / 1.39789465562960280e2
3.50000000000000180e0	1.61999999999999990e2	3.46900822280750590e0 / 1.38843894868585040e2
3.50000000000000180e0	1.63000000000000010e2	3.46871506637711140e0 / 1.37898766777307280e2
3.50000000000000180e0	1.63999999999999990e2	3.46835299458902480e0 / 1.36954056380634870e2
3.50000000000000180e0	1.64999999999999990e2	3.46792061002514540e0 / 1.36009737861685750e2
3.50000000000000180e0	1.66000000000000010e2	3.46741655888030430e0 / 1.35065784511699570e2
3.50000000000000180e0	1.66999999999999990e2	3.46683953289496130e0 / 1.34122168747205620e2
3.50000000000000180e0	1.68000000000000020e2	3.46618827124773650e0 / 1.33178862127828410e2
3.50000000000000180e0	1.68999999999999990e2	3.46546156240651420e0 / 1.32235835374712710e2
3.50000000000000180e0	1.70000000000000000e2	3.46465824593678070e0 / 1.31293058389551610e2
3.50000000000000180e0	1.71000000000000020e2	3.46377721426583340e0 / 1.30350500274201120e2
3.50000000000000180e0	1.72000000000000000e2	3.46281741440179000e0 / 1.29408129350867300e2
3.50000000000000180e0	1.73000000000000000e2	3.46177784960611050e0 / 1.28465913182853250e2
3.50000000000000180e0	1.73999999999999980e2	3.46065758101850160e0 / 1.27523818595853090e2
3.50000000000000180e0	1.75000000000000000e2	3.45945572923317850e0 / 1.26581811699782290e2
3.50000000000000180e0	1.76000000000000020e2	3.45817147582534100e0 / 1.25639857911136390e2
3.50000000000000180e0	1.77000000000000000e2	3.45680406482691980e0 / 1.24697921975868000e2
3.50000000000000180e0	1.78000000000000000e2	3.45535280415055770e0 / 1.23755967992776910e2
3.50000000000000180e0	1.78999999999999980e2	3.45381706696086970e0 / 1.22813959437406580e2
3.50000000000000180e0	1.80000000000000000e2	3.45219629299208240e0 / 1.21871859186443700e2
3.50000000000000180e0	1.81000000000000010e2	3.45048998981112610e0 / 1.20929629542616750e2
3.50000000000000180e0	1.81999999999999980e2	3.44869773402531750e0 / 1.19987232260092760e2
3.50000000000000180e0	1.83000000000000010e2	3.44681917243374200e0 / 1.19044628570370440e2
3.50000000000000180e0	1.83999999999999990e2	3.44485402312155560e0 / 1.18101779208671150e2
3.50000000000000180e0	1.85000000000000010e2	3.44280207649629850e0 / 1.17158644440827860e2
3.50000000000000180e0	1.86000000000000010e2	3.44066319626551960e0 / 1.16215184090676040e2
3.50000000000000180e0	1.86999999999999990e2	3.43843732035481110e0 / 1.15271357567948710e2
3.50000000000000180e0	1.88000000000000010e2	3.43612446176556260e0 / 1.14327123896680870e2
3.50000000000000180e0	1.88999999999999990e2	3.43372470937154750e0 / 1.13382441744127530e2
3.50000000000000180e0	1.89999999999999990e2	3.43123822865371110e0 / 1.12437269450202560e2
3.50000000000000180e0	1.91000000000000010e2	3.42866526237227070e0 / 1.11491565057443180e2
3.50000000000000180e0	1.91999999999999990e2	3.42600613117541910e0 / 1.10545286341509310e2
3.50000000000000180e0	1.93000000000000020e2	3.42326123414391280e0 / 1.09598390842223470e2
3.50000000000000180e0	1.93999999999999990e2	3.42043104927068950e0 / 1.08650835895160780e2
3.50000000000000180e0	1.95000000000000000e2	3.41751613387483480e0 / 1.07702578663796690e2
3.50000000000000180e0	1.96000000000000020e2	3.41451712494913510e0 / 1.06753576172221300e2
3.50000000000000180e0	1.97000000000000000e2	3.41143473944039540e0 / 1.05803785338428220e2
3.50000000000000180e0	1.98000000000000000e2	3.40826977446182420e0 / 1.04853163008187920e2
3.50000000000000180e0	1.98999999999999980e2	3.40502310743668700e0 / 1.03901665989512650e2
3.50000000000000180e0	2.00000000000000000e2	3.40169569617244120e0 / 1.02949251087721130e2
3.50000000000000180e0	2.01000000000000020e2	3.39828857886463220e0 / 1.01995875141112190e2
3.50000000000000180e0	2.02000000000000000e2	3.39480287402970630e0 / 1.01041495057252350e2
3.50000000000000180e0	2.03000000000000020e2	3.39123978036601550e0 / 1.00086067849885190e2
3.50000000000000180e0	2.04000000000000000e2	3.38760057654221350e0 / 9.91295506764673820e1
3.50000000000000180e0	2.04999999999999980e2	3.38388662091224020e0 / 9.81719008763360180e1
3.50000000000000180e0	2.06000000000000010e2	3.38009935115615390e0 / 9.72130760095106970e1
3.50000000000000180e0	2.06999999999999980e2	3.37624028384599790e0 / 9.62530338961316190e1
3.50000000000000180e0	2.08000000000000010e2	3.37231101393594020e0 / 9.52917326565346560e1
3.50000000000000180e0	2.08999999999999990e2	3.36831321417590510e0 / 9.43291307519624130e1
3.50000000000000180e0	2.10000000000000010e2	3.36424863444795410e0 / 9.33651870259063620e1
3.50000000000000180e0	2.11000000000000030e2	3.36011910102462960e0 / 9.23998607460769250e1
3.50000000000000180e0	2.12000000000000010e2	3.35592651574857250e0 / 9.14331116469923090e1
3.50000000000000180e0	2.12999999999999990e2	3.35167285513262760e0 / 9.04648999731771750e1
3.50000000000000180e0	2.13999999999999970e2	3.34736016937979470e0 / 8.94951865229569780e1
3.50000000000000180e0	2.14999999999999990e2	3.34299058132231950e0 / 8.85239326928347130e1
3.50000000000000180e0	2.16000000000000010e2	3.33856628527927100e0 / 8.75511005224294440e1
3.50000000000000180e0	2.16999999999999990e2	3.33408954583200860e0 / 8.65766527399560810e1
3.50000000000000180e0	2.18000000000000020e2	3.32956269651694740e0 / 8.56005528082206980e1
3.50000000000000180e0	2.18999999999999990e2	3.32498813843510050e0 / 8.46227649711035030e1
3.50000000000000180e0	2.20000000000000020e2	3.32036833877788420e0 / 8.36432543004959510e1
3.50000000000000180e0	2.21000000000000000e2	3.31570582926883390e0 / 8.26619867436559370e1
3.50000000000000180e0	2.21999999999999980e2	3.31100320452074650e0 / 8.16789291709412170e1
3.50000000000000180e0	2.23000000000000000e2	3.30626312030804530e0 / 8.06940494238749120e1
3.50000000000000180e0	2.23999999999999980e2	3.30148829175412390e0 / 7.97073163634949560e1
3.50000000000000180e0	2.25000000000000000e2	3.29668149143348900e0 / 7.87186999189331260e1
3.50000000000000180e0	2.26000000000000020e2	3.29184554738869380e0 / 7.77281711361648590e1
3.50000000000000180e0	2.27000000000000000e2	3.28698334106207300e0 / 7.67357022268667950e1
3.50000000000000180e0	2.28000000000000020e2	3.28209780514248810e0 / 7.57412666173136810e1
3.50000000000000180e0	2.29000000000000000e2	3.27719192132724620e0 / 7.47448389972410880e1
3.50000000000000180e0	2.29999999999999980e2	3.27226871799970450e0 / 7.37463953685949920e1
3.50000000000000180e0	2.31000000000000010e2	3.26733126782299750e0 / 7.27459130940856100e1
3.50000000000000180e0	2.31999999999999980e2	3.26238268525054180e0 / 7.17433709454563660e1
3.50000000000000180e0	2.33000000000000010e2	3.25742612395419910e0 / 7.07387491513728330e1
3.50000000000000180e0	2.33999999999999990e2	3.25246477417098270e0 / 6.97320294448349820e1
3.50000000000000180e0	2.35000000000000010e2	3.24750185996947890e0 / 6.87231951100062060e1
3.50000000000000180e0	2.36000000000000030e2	3.24254063643730860e0 / 6.77122310283520970e1
3.50000000000000180e0	2.37000000000000010e2	3.23758438679104410e0 / 6.66991237239738680e1
3.50000000000000180e0	2.37999999999999990e2	3.23263641941037250e0 / 6.56838614080182200e1
3.50000000000000180e0	2.38999999999999970e2	3.22770006479831780e0 / 6.46664340220408020e1
3.50000000000000180e0	2.39999999999999990e2	3.22277867246958310e0 / 6.36468332801966770e1
3.50000000000000180e0	2.41000000000000010e2	3.21787560776942220e0 / 6.26250527101250400e1
3.50000000000000180e0	2.41999999999999990e2	3.21299424862551050e0 / 6.16010876923959390e1
3.50000000000000180e0	2.43000000000000020e2	3.20813798223553580e0 / 6.05749354983783930e1
3.50000000000000180e0	2.43999999999999990e2	3.20331020169359840e0 / 5.95465953263913230e1
3.50000000000000180e0	2.45000000000000020e2	3.19851430255858340e0 / 5.85160683359932590e1
3.50000000000000180e0	2.46000000000000000e2	3.19375367936801170e0 / 5.74833576802653390e1
3.50000000000000180e0	2.46999999999999980e2	3.18903172210110290e0 / 5.64484685359429770e1
3.50000000000000180e0	2.48000000000000000e2	3.18435181259501790e0 / 5.54114081312463910e1
3.50000000000000180e0	2.48999999999999980e2	3.17971732091852120e0 / 5.43721857712655330e1
3.50000000000000180e0	2.50000000000000000e2	3.17513160170756770e0 / 5.33308128607512980e1
3.50000000000000180e0	2.51000000000000020e2	3.17059799046748480e0 / 5.22873029241672250e1
3.50000000000000180e0	2.52000000000000000e2	3.16611979984683640e0 / 5.12416716228594280e1
3.50000000000000180e0	2.53000000000000020e2	3.16170031588811720e0 / 5.01939367692029140e1
3.50000000000000180e0	2.54000000000000000e2	3.15734279426078770e0 / 4.91441183375873260e1
3.50000000000000180e0	2.54999999999999980e2	3.15305045648236650e0 / 4.80922384721098520e1
3.50000000000000180e0	2.56000000000000010e2	3.14882648613351000e0 / 4.70383214908464350e1
3.50000000000000180e0	2.56999999999999980e2	3.14467402507323260e0 / 4.59823938865809990e1
3.50000000000000180e0	2.58000000000000010e2	3.14059616966061750e0 / 4.49244843238768250e1
3.50000000000000180e0	2.58999999999999990e2	3.13659596698964420e0 / 4.38646236323833970e1
3.50000000000000180e0	2.60000000000000010e2	3.13267641114375060e0 / 4.28028447962814780e1
3.50000000000000180e0	2.61000000000000030e2	3.12884043947716740e0 / 4.17391829397757700e1
3.50000000000000180e0	2.62000000000000010e2	3.12509092892996690e0 / 4.06736753085581700e1
3.50000000000000180e0	2.62999999999999990e2	3.12143069238407200e0 / 3.96063612471740090e1
3.50000000000000180e0	2.63999999999999970e2	3.11786247506748640e0 / 3.85372821722352430e1
3.50000000000000180e0	2.64999999999999990e2	3.11438895101412290e0 / 3.74664815414391360e1
3.50000000000000180e0	2.66000000000000010e2	3.11101271958665530e0 / 3.63940048183620000e1
3.50000000000000180e0	2.66999999999999990e2	3.10773630206989050e0 / 3.53198994330137460e1
3.50000000000000180e0	2.68000000000000020e2	3.10456213834209920e0 / 3.42442147381518590e1
3.50000000000000180e0	2.68999999999999990e2	3.10149258363184850e0 / 3.31670019613698220e1
3.50000000000000180e0	2.70000000000000020e2	3.09852990536767070e0 / 3.20883141529901560e1
3.50000000000000180e0	2.71000000000000000e2	3.09567628012801150e0 / 3.10082061298075520e1
3.50000000000000180e0	2.71999999999999980e2	3.09293379069862520e0 / 2.99267344147448400e1
3.50000000000000180e0	2.73000000000000000e2	3.09030442324463060e0 / 2.88439571725008960e1
3.50000000000000180e0	2.73999999999999980e2	3.08779006460408170e0 / 2.77599341412837350e1
3.50000000000000180e0	2.75000000000000000e2	3.08539249970994200e0 / 2.66747265607425230e1
3.50000000000000180e0	2.76000000000000020e2	3.08311340914690390e0 / 2.55883970962248690e1
3.50000000000000180e0	2.77000000000000000e2	3.08095436684941550e0 / 2.45010097595033870e1
3.50000000000000180e0	2.78000000000000020e2	3.07891683794690160e0 / 2.34126298261318900e1
3.50000000000000180e0	2.79000000000000000e2	3.07700217676192580e0 / 2.23233237496043870e1
3.50000000000000180e0	2.79999999999999980e2	3.07521162496659790e0 / 2.12331590725082100e1
3.50000000000000180e0	2.81000000000000010e2	3.07354630990232860e0 / 2.01422043348731750e1
3.50000000000000180e0	2.81999999999999980e2	3.07200724306745520e0 / 1.90505289799343600e1
3.50000000000000180e0	2.83000000000000010e2	3.07059531877703360e0 / 1.79582032575369270e1
3.50000000000000180e0	2.83999999999999990e2	3.06931131299855010e0 / 1.68652981254240440e1
3.50000000000000180e0	2.85000000000000010e2	3.06815588236686220e0 / 1.57718851486575920e1
3.50000000000000180e0	2.86000000000000030e2	3.06712956338123320e0 / 1.46780363974328500e1
3.50000000000000180e0	2.87000000000000010e2	3.06623277178688050e0 / 1.35838243435537900e1
3.50000000000000180e0	2.87999999999999990e2	3.06546580214284910e0 / 1.24893217558444890e1
3.50000000000000180e0	2.88999999999999970e2	3.06482882757764540e0 / 1.13946015947761190e1
3.50000000000000180e0	2.89999999999999990e2	3.06432189973342560e0 / 1.02997369065937040e1
3.50000000000000180e0	2.91000000000000010e2	3.06394494889910930e0 / 9.20480071722899320e0
3.50000000000000180e0	2.91999999999999990e2	3.06369778433223240e0 / 8.10986592628728250e0
3.50000000000000180e0	2.93000000000000020e2	3.06358009476880300e0 / 7.01500520139650790e0
3.50000000000000180e0	2.93999999999999990e2	3.06359144911994590e0 / 5.92029087320251170e0
3.50000000000000180e0	2.95000000000000020e2	3.06373129735357800e0 / 4.82579483129571060e0
3.50000000000000180e0	2.96000000000000000e2	3.06399897155886470e0 / 3.73158842134553260e0
3.50000000000000180e0	2.96999999999999980e2	3.06439368719071400e0 / 2.63774234371577430e0
3.50000000000000180e0	2.98000000000000000e2	3.06491454449107700e0 / 1.54432655382692840e0
3.50000000000000180e0	2.98999999999999980e2	3.06556053008334310e0 / 4.51410164520613490e-1
3.50000000000000180e0	3.00000000000000000e2	3.06633051873571150e0 / -6.40938649324313210e-1
3.50000000000000180e0	3.01000000000000020e2	3.06722327528893500e0 / -1.73265274368922050e0
3.50000000000000180e0	3.02000000000000000e2	3.06823745674350110e0 / -2.82366609560060850e0
3.50000000000000180e0	3.03000000000000020e2	3.06937161450082740e0 / -3.91391389039070290e0
3.50000000000000180e0	3.04000000000000000e2	3.07062419675281810e0 / -5.00333260583441940e0
3.50000000000000180e0	3.04999999999999980e2	3.07199355101370440e0 / -6.09186009297840770e0
3.50000000000000180e0	3.06000000000000010e2	3.07347792678779990e0 / -7.17943565349255050e0
3.50000000000000180e0	3.06999999999999980e2	3.07507547836658550e0 / -8.26600011338952180e0
3.50000000000000180e0	3.08000000000000010e2	3.07678426774824660e0 / -9.35149589297315660e0
3.50000000000000180e0	3.08999999999999990e2	3.07860226767255930e0 / -1.04358670728942960e1
3.50000000000000180e0	3.10000000000000010e2	3.08052736476389550e0 / -1.15190594562074140e1
